id,title,releaseDate,rating,genres,description,platforms,metascore,metascore_count,metascore_sentiment,userscore,userscore_count,userscore_sentiment,platform_metascores,developer,publisher
1300004893,Halo 2,2004-11-09,M,FPS,"The saga continues with Halo 2 the international award-winning sequel to the highly successful and critically acclaimed Halo: Combat Evolved. In this sequel, the battle comes to Earth, and Master Chief, a genetically enhanced super soldier, is the only thing standing between the relentless alien Covenant and the destruction of all humankind. Exciting Single-Player Gameplay: Experience first hand the epic struggle between Master Chief and the Covenant armada. Brandish dual-wield weapons Covenant arms and pilot human and non-human vehicles and aircraft to battle intelligent AI alien enemies. Halo 2 for Windows Vista taps into the power of Live Anywhere, a service similar to Xbox Live, to deliver online matchmaking for PC gamers. The service enables Windows Vista gamers all over the globe to connect via their PCs and play on an innovative and competitive online forum. New Multiplayer Map Editor: The game also features the all-new new Map Editor, guaranteeing additional new, fan-generated content in the future. The Halo 2 community can now tap their endless creative potential to develop an unlimited number of user-created multiplayer levels. Complete Community Freedom: Halo 2 for Windows Vista offers gamers the freedom to host their own dedicated servers for maximum multiplayer action. [Microsoft]","PC,Xbox",95.0,91.0,Universal acclaim,87.0,1946,Generally favorable,"72,95",Bungie,Microsoft Game Studios
1300001289,The Legend of Zelda: Majora's Mask,2000-10-25,E,Open-World Action,"Thrown into a parallel world by the mischievous actions of a possessed Skull Kid, Link finds a land in grave danger. The dark power of a relic called Majora's Mask has wreaked havoc on the citizens of Termina, but their most urgent problem is a suicidal moon crashing toward the world. Link has only 72 hours to find a way to stop its descent.",Nintendo 64,95.0,27.0,Universal acclaim,91.0,2022,Universal acclaim,95,Nintendo,Nintendo
1300563786,The Legend of Zelda: A Link to the Past / Four Swords,2002-12-03,E,Open-World Action,,Game Boy Advance,95.0,30.0,Universal acclaim,89.0,852,Generally favorable,95,Nintendo,Nintendo
1300126883,The Last of Us,2013-06-14,M,Linear Action Adventure,"Twenty years after a pandemic radically transformed known civilization, infected humans run amuck and survivors kill one another for sustenance and weapons - literally whatever they can get their hands on. Joel, a salty survivor, is hired to smuggle a fourteen-year-old girl, Ellie, out of a rough military quarantine, but what begins as a simple job quickly turns into a brutal journey across the country.",PlayStation 3,95.0,98.0,Universal acclaim,92.0,15883,Universal acclaim,95,Naughty Dog,"SCEA,SCEI,SCEE,SCE Australia"
1300020987,The Legend of Zelda: Twilight Princess,2006-11-19,T,Open-World Action,"When an evil darkness enshrouds the land of Hyrule, a young farm boy named Link must awaken the hero - and the animal - within. When Link travels to the Twilight Realm, he transforms into a wolf and must scour the land with the help of a mysterious girl named Midna. Using the power and unique control of the Wii console, The Legend of Zelda: Twilight Princess features precise aiming control using the Wii Remote. The Wii Remote and the Nunchuk controller are used for a variety of game activities, including fishing and special sword attacks. Players ride into battle against troops of foul creatures using an amazing horseback combat system, then take on massive bosses that must be seen to be believed. [Nintendo]","Wii,GameCube",95.0,73.0,Universal acclaim,88.0,2097,Generally favorable,"95,96",Nintendo,Nintendo
1300004238,Madden NFL 2003,2002-08-12,E,Football Sim,"Take Your Game Online: Access an online community where you can meet, chat, and play head-to-head against other gamers. Audio Dream Team: Dynamic play-by-play and analysis by Madden and Michaels. All-New Mini-camp: Hop on John Madden's Cruiser Tour Bus and travel to all NFL cities to complete skilled tasks. Create-A-Playbook: Customize receiver routes, player formations, and your team's entire playbook. Deepest Franchise Mode Ever: Play 30 years of Franchise mode and draft players each season with tips from your scouts. [EA Sports]","PlayStation 2,Xbox,GameCube,Game Boy Advance,PC",95.0,25.0,Universal acclaim,70.0,58,Mixed or average,"95,92,92,76,89",EA Sports,"EA Sports,Electronic Arts"
1300498869,Persona 5 Royal,2020-03-31,M,JRPG,"Prepare for an all-new RPG experience in Persona 5 Royal based in the universe of the award-winning series, Persona! Don the mask of Joker and join the Phantom Thieves of Hearts. Break free from the chains of modern society and stage grand heists to infiltrate the minds of the corrupt and make them change their ways! Persona 5 Royal is packed with new characters, confidants, story depth, new locations to explore, and a new grappling hook mechanic for stealthy access to new areas. With a new semester at Shujin Academy, get ready to strengthen your abilities in the metaverse and in your daily life. Persona 5 Royal presents a unique visual style and award nominated composer Shoji Meguro returns with an all-new soundtrack. Explore Tokyo, unlock new Personas, customize your own personal Thieves Den, discover a never-before-seen story arc, cutscenes, alternate endings, and more! Even for the most seasoned Phantom Thieves among us, Persona 5 Royal is a new challenge to defy conventions, discover the power within, and fight for justice. Wear the mask. Reveal your truth.","PlayStation 4,Xbox Series X,PC,PlayStation 5,Nintendo Switch",95.0,71.0,Universal acclaim,87.0,5355,Generally favorable,"95,94,95,91,94",Atlus,"Atlus,SEGA"
1300266160,The Last of Us Remastered,2014-07-29,M,Linear Action Adventure,"The Last of Us has been rebuilt for the PlayStation4 system. Now featuring full 1080p, higher resolution character models, improved shadows and lighting, in addition to several other gameplay improvements. 20 years after a pandemic has radically changed known civilization, infected humans run wild and survivors are killing each other for food, weapons; whatever they can get their hands on. Joel, a violent survivor, is hired to smuggle a 14 year-old girl, Ellie, out of an oppressive military quarantine zone, but what starts as a small job soon transforms into a brutal journey across the U.S. The Last of Us Remastered includes the Abandoned Territories Map Pack, Reclaimed Territories Map Pack, and the critically acclaimed The Last of Us: Left Behind Single Player campaign that combines themes of survival, loyalty, and love with tense, survival-action gameplay.

Remastered Features:
-Explore a brutal post-pandemic world, fully realized with the power of PlayStation4 system
-Includes additional game content: over $30 in value
-Delve into Ellies past in Left Behind, the single-player prequel chapter
-Eight new multiplayer maps in the Abandoned and Reclaimed Territories packs
-In-game cinematic commentary from the cast and creative director",PlayStation 4,95.0,70.0,Universal acclaim,92.0,20807,Universal acclaim,95,Naughty Dog,"SCEA,Sony Interactive Entertainment,SCEI,SCEE,SCE Australia"
1300042524,Red Dead Redemption,2010-05-18,M,Open-World Action,"Developed by Rockstar San Diego, as a follow up to the 2004 hit game Red Dead Revolver, Red Dead Redemption is a Western epic, set at the turn of the 20th century when the lawless and chaotic badlands began to give way to the expanding reach of government and the spread of the Industrial Age.  The story of former outlaw, John Marston, Red Dead Redemption takes players on a great adventure across the American frontier. Utilizing Rockstar's proprietary Rockstar Advanced Game Engine (RAGE), Red Dead Redemption features an open-world environment for players to explore, including frontier towns, rolling prairies teeming with wildlife, and perilous mountain passes - each packed with an endless flow of varied distractions. Along the way, players experience the heat of gunfights and battles, meet a host of unique characters, struggle against the harshness of one of the world’s last remaining wildernesses, and ultimately pick their own precarious path through an epic story about the death of the Wild West and the gunslingers that inhabited it. [Rockstar Games]","Xbox 360,PlayStation 3",95.0,96.0,Universal acclaim,89.0,3908,Generally favorable,"95,95",Rockstar San Diego,"Rockstar Games,Rockstar San Diego"
1300071258,Portal 2,2011-04-19,E10+,FPS,"Valve is working on a full-length sequel to its award-winning, mind-bending puzzle action game for the Xbox 360 and PC.","PC,Xbox 360,PlayStation 3",95.0,66.0,Universal acclaim,88.0,2755,Generally favorable,"95,95,95",Valve Software,"Valve Software,Electronic Arts"
1300000976,Final Fantasy IX,2000-11-13,T,JRPG,"The last Final Fantasy for the PlayStation, Final Fantasy IX returns to the pure fantasy roots that spawned the series.  This latest installment features highly detailed characters, vehicles, and environments, and breathtaking cinema-graphics.  The addition of brand new features such as the story-enhancing Active Time Event system and the return of minigames that grant additional gameplay make Final Fantasy IX not only a memorable gaming experience, but also a significant step forward in the series.","PlayStation,iOS (iPhone/iPad),PC,PlayStation 4,Nintendo Switch",94.0,22.0,Universal acclaim,89.0,1717,Generally favorable,"94,88,84,85,76",SquareSoft,"Square EA,SquareSoft,Square Enix,Infogrames"
